,quote_number,gender,agecat,date_of_birth,credit_score,area,traffic_index,veh_age,veh_body,veh_value,age,has_claim,prob_noclaim,prob_claim
6571,60343688,M,5.0,6/24/1958,651.0,B,119.1,1,RDSTR,7.315,60,1,0.42582884525028875,0.5741711547497113
6572,97933052,M,4.0,6/28/1966,844.0,F,98.0,3,STNWG,2.519,52,0,0.8166919771121642,0.18330802288783574
6573,28651683,F,5.0,4/19/1958,838.0,B,138.4,3,SEDAN,1.32,60,0,0.7761748110495722,0.22382518895042777
6575,10669853,M,4.0,8/23/1968,603.0,F,116.0,3,HDTOP,2.42,50,1,0.42811721692119853,0.5718827830788015
6576,15745387,F,3.0,5/24/1971,677.0,A,69.6,3,STNWG,4.279,47,0,0.6038119597909635,0.39618804020903653
6577,65154414,F,4.0,1/18/1966,546.0,D,121.0,1,HBACK,1.507,52,1,0.4059435996181119,0.5940564003818881
6578,23419602,F,2.0,4/4/1988,745.0,C,129.0,4,SEDAN,0.825,30,0,0.6249839666590961,0.37501603334090394
6579,38301568,F,3.0,7/8/1980,705.0,C,133.5,1,STNWG,5.236,38,0,0.5142234142263865,0.4857765857736135
6581,54708830,F,3.0,6/16/1973,674.0,A,66.1,1,STNWG,3.267,45,0,0.6824485273010565,0.3175514726989435
6582,48331313,M,5.0,2/20/1959,766.0,A,32.8,2,STNWG,2.75,59,0,0.84821365990198,0.1517863400980199
6583,30786121,M,4.0,5/18/1969,617.0,A,93.7,4,TRUCK,1.771,49,1,0.4948500440396385,0.5051499559603615
6584,92052235,F,1.0,4/19/1998,503.0,E,6.0,4,SEDAN,0.429,20,0,0.5192387355280284,0.48076126447197165
6585,41447139,M,2.0,1/4/1982,529.0,C,123.0,3,SEDAN,1.474,36,1,0.30771253483197103,0.692287465168029
6586,66470859,F,2.0,6/2/1981,384.0,B,105.2,3,SEDAN,1.54,37,1,0.16641265222451196,0.833587347775488
6587,11785502,F,2.0,4/25/1989,596.0,F,116.0,3,TRUCK,2.343,29,1,0.39379333358282576,0.6062066664171742
6588,82576171,M,3.0,3/8/1977,591.0,B,117.0,1,STNWG,3.025,41,1,0.4321719185419165,0.5678280814580835
6589,45137435,F,5.0,3/6/1952,783.0,B,126.2,3,SEDAN,1.639,66,0,0.7283029901751259,0.27169700982487416
6590,63357669,M,3.0,5/18/1977,658.0,B,103.4,4,SEDAN,1.089,41,0,0.5498065053831025,0.45019349461689756
6591,97802298,F,4.0,1/18/1966,663.0,C,150.0,1,HBACK,1.474,52,0,0.5313090788203533,0.4686909211796467
6592,17659902,F,4.0,7/18/1961,686.0,B,114.5,3,SEDAN,1.078,57,0,0.6156969367447569,0.38430306325524316
6593,46826492,M,4.0,4/13/1961,785.0,C,114.0,2,SEDAN,2.332,57,0,0.7507341732814927,0.24926582671850733
6594,99414265,F,4.0,5/11/1968,740.0,C,138.0,4,STNWG,0.506,50,0,0.6287265903840964,0.37127340961590355
6595,72272203,M,4.0,3/16/1966,606.0,A,93.6,2,STNWG,3.608,52,1,0.4822176748069993,0.5177823251930007
6596,30969304,M,6.0,8/23/1938,349.0,A,96.5,4,SEDAN,1.122,80,1,0.1665500523223945,0.8334499476776055
6597,26862125,F,4.0,9/25/1961,757.0,D,80.4,3,STNWG,3.278,57,0,0.734670366516716,0.265329633483284
6598,60259638,M,2.0,4/14/1989,516.0,A,83.7,2,UTE,2.992,29,1,0.34992253925180083,0.6500774607481992
6599,54648029,M,6.0,8/7/1941,792.0,B,128.8,3,HBACK,1.628,77,0,0.7459043138221639,0.25409568617783607
6600,76880086,M,5.0,11/6/1956,758.0,B,99.4,2,SEDAN,2.354,62,0,0.74747209199996,0.25252790800003994
6601,14812100,F,4.0,8/11/1962,630.0,D,67.3,2,HBACK,1.287,56,0,0.6534225098169246,0.34657749018307543
6602,16697253,F,3.0,11/19/1973,778.0,F,102.0,4,STNWG,1.441,45,0,0.7299787897313041,0.27002121026869585
6603,87296840,F,3.0,4/29/1978,720.0,F,116.0,4,STNWG,1.65,40,0,0.6040404627123184,0.39595953728768163
6604,66320817,F,4.0,6/4/1965,509.0,C,145.5,3,SEDAN,1.111,53,1,0.2620740559268917,0.7379259440731083
6605,19266660,F,3.0,6/24/1974,502.0,C,118.5,4,SEDAN,0.594,44,1,0.2856992847755708,0.7143007152244292
6606,35350936,F,1.0,12/7/1991,306.0,C,141.0,1,HBACK,2.486,27,1,0.08189698119509703,0.918103018804903
6607,18639103,F,3.0,12/30/1970,694.0,D,139.1,4,STNWG,1.485,48,0,0.521068598699467,0.47893140130053297
6608,90586843,F,2.0,10/9/1989,678.0,F,110.0,4,SEDAN,0.847,29,0,0.5593924060161466,0.4406075939838534
6609,64817545,M,4.0,11/16/1961,640.0,F,60.0,1,UTE,3.861,57,0,0.6426066033750341,0.35739339662496594
6610,68848005,F,3.0,10/31/1977,355.0,C,123.0,3,STNWG,1.804,41,1,0.120461430806303,0.879538569193697
6612,88071506,M,2.0,5/15/1987,780.0,C,132.0,2,UTE,3.014,31,0,0.6652628073039143,0.3347371926960857
6613,23483598,F,4.0,4/8/1966,847.0,A,80.1,2,SEDAN,1.496,52,0,0.8718360699289834,0.12816393007101656
6614,57923971,F,2.0,4/28/1984,737.0,A,80.2,1,SEDAN,2.31,34,0,0.7516448371197195,0.24835516288028042
6616,84817615,F,4.0,6/28/1965,600.0,A,86.4,3,SEDAN,1.067,53,0,0.537200544794993,0.462799455205007
6617,24913754,F,1.0,5/5/1995,667.0,E,15.0,3,SEDAN,0.99,23,0,0.7589412563207364,0.24105874367926364
6618,18593106,F,3.0,9/26/1970,640.0,D,131.7,2,HDTOP,3.509,48,1,0.44522849554932264,0.5547715044506774
6619,83513178,F,2.0,3/3/1984,320.0,B,113.1,3,HBACK,0.847,34,1,0.1141094833620504,0.8858905166379496
6620,75199352,M,2.0,2/22/1980,823.0,F,116.0,3,HDTOP,3.344,38,0,0.7338350040373038,0.2661649959626962
6621,77389735,F,2.0,11/26/1984,676.0,C,120.0,1,SEDAN,2.926,34,0,0.5605212500168031,0.43947874998319697
6622,15622504,M,6.0,3/28/1925,402.0,B,140.9,3,SEDAN,1.298,93,1,0.17800464771104274,0.8219953522889573
6623,29912870,F,2.0,8/1/1987,527.0,C,139.5,2,HBACK,1.342,31,1,0.29275201471046186,0.7072479852895381
6624,11084127,M,1.0,3/28/1999,571.0,F,112.0,3,BUS,2.981,19,1,0.33537364551065507,0.6646263544893449
6625,82109855,F,2.0,4/12/1981,689.0,E,58.5,3,SEDAN,1.221,37,0,0.7142952124395088,0.2857047875604913
6626,63019372,F,6.0,1/28/1932,751.0,D,99.9,3,SEDAN,1.188,86,0,0.7645457477385689,0.23545425226143107
6627,14993843,F,5.0,10/3/1951,789.0,C,106.5,1,SEDAN,2.684,67,0,0.789344091673829,0.21065590832617093
6628,23260620,F,5.0,1/27/1950,805.0,A,70.6,3,SEDAN,2.398,68,0,0.8307979380055823,0.16920206199441765
6629,96133703,F,3.0,12/28/1970,625.0,C,133.5,2,STNWG,3.762,48,1,0.40921973828777436,0.5907802617122256
6630,97801900,F,5.0,6/2/1956,840.0,E,70.5,1,SEDAN,3.025,62,0,0.8749027643527972,0.12509723564720276
6631,37819146,F,5.0,8/15/1957,832.0,A,83.3,1,HBACK,2.629,61,0,0.859267284869972,0.14073271513002808
6632,57571469,F,4.0,10/31/1963,376.0,A,70.2,3,HDTOP,2.277,55,1,0.210206926642729,0.789793073357271
6633,31270643,M,2.0,2/24/1987,498.0,F,120.0,3,STNWG,2.266,31,1,0.2485414043984423,0.7514585956015577
6634,60637550,M,4.0,5/31/1961,737.0,A,107.7,3,STNWG,1.265,57,0,0.7018589382951608,0.2981410617048393
6635,51947224,F,4.0,10/18/1960,748.0,C,120.0,4,UTE,0.902,58,0,0.6786237227692642,0.32137627723073586
6636,69330941,M,4.0,7/1/1967,784.0,A,84.6,1,STNWG,5.7596,51,0,0.7428051650969665,0.2571948349030336
6637,76320004,F,2.0,4/8/1987,650.0,F,116.0,3,HDTOP,2.211,31,1,0.4887531083089325,0.5112468916910675
6638,37905863,M,5.0,3/26/1956,705.0,C,126.0,3,SEDAN,1.639,62,0,0.6098275954235668,0.39017240457643326
6639,70454022,M,4.0,12/31/1967,835.0,C,145.5,3,HDTOP,2.255,51,0,0.7312794614667362,0.2687205385332638
6640,65777510,M,2.0,6/2/1988,553.0,C,120.0,3,PANVN,1.98,30,1,0.32955442628935705,0.670445573710643
6641,80547626,F,4.0,6/25/1962,754.0,B,116.3,2,STNWG,3.388,56,0,0.6780387424104101,0.32196125758958993
6642,23567926,F,1.0,9/21/1999,655.0,C,150.0,3,HBACK,1.1,19,1,0.43300790027204705,0.566992099727953
6643,65304887,F,5.0,6/13/1958,776.0,C,121.5,4,STNWG,1.551,60,0,0.701472489071252,0.29852751092874796
6644,84836198,M,6.0,8/11/1947,828.0,C,117.0,3,HBACK,0.935,71,0,0.814986381011565,0.18501361898843502
6645,32487315,M,4.0,12/27/1969,789.0,A,87.8,2,TRUCK,2.926,49,0,0.7813020428347709,0.21869795716522913
6646,46830997,F,1.0,3/14/1994,645.0,C,93.0,2,SEDAN,1.386,24,0,0.5783865642122716,0.4216134357877284
6647,83099670,F,6.0,10/3/1946,809.0,B,115.2,2,STNWG,3.058,72,0,0.7757316992854371,0.2242683007145629
6648,37818956,F,1.0,1/29/1999,332.0,A,92.1,2,HBACK,2.321,19,1,0.12988025161765837,0.8701197483823416
6649,38359351,F,3.0,6/25/1971,808.0,C,118.5,2,HBACK,2.046,47,0,0.7679414346899439,0.2320585653100561
6650,36425850,F,2.0,3/1/1988,411.0,A,75.7,1,STNWG,2.871,30,1,0.24706923047194662,0.7529307695280534
6651,49608613,F,3.0,9/11/1976,672.0,A,75.3,3,SEDAN,1.287,42,0,0.658700350810888,0.341299649189112
6652,77034828,M,3.0,3/22/1970,379.0,D,82.8,4,SEDAN,0.869,48,1,0.1968041573793856,0.8031958426206144
6653,64265476,M,3.0,9/14/1976,630.0,F,168.0,1,STNWG,3.113,42,1,0.37519372921604466,0.6248062707839553
6654,41472584,F,2.0,1/2/1980,648.0,E,16.5,2,STNWG,3.047,38,0,0.7211773252282087,0.27882267477179135
6655,91726348,F,2.0,7/12/1985,653.0,C,129.0,3,HBACK,1.364,33,1,0.48958887132087525,0.5104111286791247
6656,88435715,M,4.0,10/30/1964,563.0,E,52.5,3,UTE,1.21,54,0,0.5541049466050579,0.44589505339494206
6657,71806563,F,3.0,10/22/1971,680.0,E,18.0,3,MIBUS,2.541,47,0,0.7581632167089667,0.24183678329103336
6658,86223558,M,2.0,9/19/1984,574.0,C,129.0,3,STNWG,3.047,34,1,0.31832851521247973,0.6816714847875203
6659,87976217,M,1.0,3/13/1993,634.0,D,109.2,4,STNWG,1.672,25,1,0.45910575145298294,0.5408942485470171
6660,95224996,F,3.0,8/3/1979,412.0,B,115.1,4,STNWG,0.77,39,1,0.17789827051174711,0.8221017294882529
6661,49145230,F,2.0,7/2/1981,536.0,E,13.5,4,MIBUS,0.803,37,0,0.566057403979669,0.43394259602033103
6662,67590443,F,2.0,5/20/1980,308.0,B,117.4,4,HBACK,0.385,38,1,0.09901062305222275,0.9009893769477773
6663,88970810,F,3.0,7/4/1974,831.0,E,43.5,3,UTE,2.321,44,0,0.8717934645438249,0.12820653545617508
6664,67960940,F,3.0,10/2/1978,628.0,A,115.8,1,HBACK,1.77573,40,0,0.5316876601352682,0.46831233986473175
6665,37759214,F,2.0,9/18/1981,605.0,D,91.9,1,HBACK,1.639,37,0,0.5510742264197392,0.4489257735802607
6666,62841057,M,5.0,9/27/1958,709.0,C,51.0,2,HBACK,1.243,60,0,0.7932633500350277,0.20673664996497226
6667,91207400,F,1.0,6/11/1990,566.0,A,91.2,1,HBACK,1.353,28,1,0.4849545796759044,0.5150454203240956
6668,94207587,F,3.0,5/15/1975,727.0,C,127.5,2,SEDAN,1.441,43,0,0.6499984260006479,0.3500015739993521
6669,58216929,F,1.0,5/4/1992,713.0,A,103.2,4,HBACK,0.594,26,0,0.6348473457913557,0.36515265420864423
6670,81943865,M,3.0,7/21/1972,637.0,D,78.3,4,TRUCK,1.694,46,0,0.563643761730154,0.436356238269846
6671,86325208,F,2.0,5/6/1989,421.0,C,141.0,3,STNWG,1.287,29,1,0.15191709654634233,0.8480829034536577
6672,99247147,M,4.0,6/12/1965,634.0,E,93.0,3,STNWG,2.178,53,0,0.5456127509901958,0.45438724900980415
6673,66775873,M,5.0,4/1/1955,799.0,D,81.9,4,SEDAN,0.803,63,0,0.816483258920565,0.18351674107943503
6674,58985208,F,3.0,4/18/1975,686.0,C,139.5,2,HBACK,1.353,43,0,0.5595372219908328,0.4404627780091672
6675,70881865,F,1.0,5/14/1990,797.0,B,82.5,1,STNWG,2.871,28,0,0.8007768343413565,0.19922316565864348
6676,88996917,F,2.0,5/16/1982,582.0,A,67.5,4,SEDAN,0.781,36,0,0.5123857976300674,0.4876142023699326
6677,34672777,F,3.0,2/13/1971,642.0,A,76.4,1,HBACK,2.145,47,0,0.6439486204936913,0.3560513795063087
6678,57766368,F,4.0,11/28/1966,677.0,B,120.1,3,HBACK,0.99,52,0,0.584815540212247,0.415184459787753
6679,30921413,M,3.0,6/22/1978,671.0,B,148.0,4,HBACK,0.407,40,1,0.48271612259855,0.51728387740145
6680,33157192,F,3.0,4/17/1978,576.0,D,90.2,2,HBACK,1.342,40,1,0.49155658547698555,0.5084434145230144
6681,11020434,M,4.0,8/28/1965,668.0,B,115.8,3,SEDAN,1.287,53,0,0.5730212797274877,0.42697872027251227
6683,28971644,M,5.0,11/19/1952,751.0,C,148.5,4,STNWG,0.671,66,0,0.636203785564559,0.3637962144354409
6684,31588315,M,1.0,1/13/1994,569.0,A,44.7,2,HBACK,1.496,24,0,0.5650087321350636,0.43499126786493636
6687,91594668,M,4.0,2/25/1966,634.0,A,94.2,3,SEDAN,1.254,52,0,0.5681517659721753,0.43184823402782463
6688,53824976,M,3.0,9/13/1976,487.0,B,88.7,3,HBACK,1.012,42,1,0.3369771115993875,0.6630228884006125
6689,87203416,M,3.0,1/19/1978,833.0,E,64.5,1,HBACK,1.4839,40,0,0.8836142237714901,0.11638577622850993
6690,44738254,F,3.0,10/23/1970,573.0,D,105.2,3,SEDAN,1.419,48,1,0.4307306650054098,0.5692693349945902
6691,73774321,F,3.0,12/2/1973,418.0,F,120.0,3,SEDAN,1.375,45,1,0.1872573483220944,0.8127426516779056
6692,36888616,F,4.0,4/13/1961,783.0,F,124.0,3,HDTOP,2.277,57,0,0.7085151388288808,0.2914848611711192
6693,66190421,F,6.0,4/21/1931,427.0,C,97.5,3,HBACK,1.221,87,1,0.2759939238911806,0.7240060761088194
6694,76863158,F,5.0,8/25/1952,709.0,A,85.1,4,HBACK,0.341,66,0,0.7168353365546676,0.2831646634453324
6695,91463838,M,6.0,5/14/1930,766.0,C,121.5,1,SEDAN,1.749,88,0,0.7747913916422506,0.2252086083577493
6696,31936841,M,3.0,3/23/1976,770.0,B,84.0,2,STNWG,4.411,42,0,0.7260815440538081,0.2739184559461919
6697,76036089,M,5.0,9/25/1950,777.0,C,136.5,4,SEDAN,1.023,68,0,0.693695922565279,0.30630407743472093
6698,84241389,F,6.0,3/15/1949,348.0,C,121.5,4,SEDAN,0.396,69,1,0.13846604488444303,0.861533955115557
6699,41528330,F,3.0,11/12/1975,357.0,A,44.3,1,STNWG,6.061,43,1,0.1853862354096416,0.8146137645903584
6700,59222750,M,6.0,9/22/1938,741.0,B,150.5,3,SEDAN,1.21,80,0,0.6433664781545947,0.3566335218454053
6701,16616602,F,2.0,9/30/1983,699.0,A,70.9,1,HBACK,2.739,35,0,0.7105330092639045,0.2894669907360955
6702,41281709,M,1.0,11/10/1997,675.0,B,113.5,4,UTE,1.496,21,0,0.5173482023527662,0.4826517976472338
6703,37024942,F,6.0,10/30/1930,765.0,E,39.0,1,HBACK,1.562,88,0,0.8856788864343695,0.11432111356563049
6704,15137602,M,5.0,7/28/1952,629.0,A,92.1,3,SEDAN,1.342,66,0,0.5793839849192863,0.4206160150807136
6705,89544761,F,4.0,7/23/1965,809.0,B,120.1,3,HBACK,0.803,53,0,0.7776453143385607,0.22235468566143937
6706,60993618,M,5.0,10/11/1951,709.0,D,143.4,3,STNWG,3.179,67,0,0.537495204694274,0.4625047953057259
6707,84295579,M,5.0,7/31/1952,567.0,C,142.5,4,SEDAN,0.418,66,1,0.35802842149396674,0.6419715785060333
6708,86488479,F,5.0,4/19/1954,794.0,C,142.5,3,SEDAN,1.287,64,0,0.7177610677300643,0.2822389322699357
6709,35425884,M,4.0,10/25/1966,841.0,A,84.8,4,SEDAN,0.847,52,0,0.8436840725775457,0.15631592742245426
6710,56360855,M,1.0,3/8/1991,644.0,A,98.8,2,UTE,3.344,27,0,0.5099205250996399,0.4900794749003601
6711,20458642,M,5.0,10/7/1957,820.0,B,150.9,3,SEDAN,1.804,61,0,0.7212940578021052,0.27870594219789474
6712,62947902,M,6.0,1/7/1941,809.0,B,118.3,2,SEDAN,2.068,77,0,0.7943592560392387,0.20564074396076126
6713,77768915,M,4.0,2/16/1965,604.0,C,117.0,1,STNWG,4.752,53,1,0.4186592348271583,0.5813407651728417
6714,82288324,M,5.0,6/28/1953,703.0,D,123.6,1,SEDAN,2.695,65,0,0.638674440414996,0.361325559585004
6715,71707144,F,1.0,4/19/1992,423.0,B,117.4,1,SEDAN,2.662,26,1,0.19276599422501417,0.8072340057749858
6716,27231592,F,4.0,8/5/1961,794.0,C,108.0,1,UTE,4.312,57,0,0.7503121604374036,0.24968783956259644
6717,78729353,F,1.0,6/8/1992,433.0,C,126.0,4,STNWG,1.749,26,1,0.15786354599201402,0.842136454007986
6718,51230477,M,6.0,11/14/1949,838.0,A,74.6,3,STNWG,3.047,69,0,0.8458605524055853,0.1541394475944147
6719,55370620,F,4.0,7/7/1966,511.0,B,106.3,3,STNWG,3.586,52,1,0.28144861978083646,0.7185513802191635
6720,83825251,F,3.0,2/5/1978,609.0,D,140.1,4,STNWG,1.441,40,1,0.37093889254584933,0.6290611074541507
6721,45035835,F,6.0,4/5/1936,790.0,A,105.3,4,SEDAN,0.429,82,0,0.7932084848025374,0.20679151519746267
6723,46999431,F,3.0,5/11/1977,630.0,D,89.8,3,HBACK,0.924,41,0,0.5680968418815571,0.431903158118443
6725,40983358,F,3.0,3/18/1973,647.0,F,110.0,3,STNWG,3.168,45,1,0.4876259101299968,0.5123740898700032
6726,42890778,F,4.0,2/21/1961,700.0,B,94.8,4,SEDAN,0.473,57,0,0.6714985333426644,0.32850146665733565
6727,11650628,F,2.0,7/29/1981,761.0,A,68.3,1,HBACK,1.5158,37,0,0.8161372412388661,0.18386275876113384
6728,21406313,M,4.0,8/7/1963,680.0,C,144.0,1,HBACK,1.364,55,0,0.5804734701186799,0.4195265298813201
6729,19454213,M,3.0,4/3/1974,626.0,A,98.0,2,HBACK,1.903,44,0,0.5447661396695083,0.4552338603304917
6730,88286120,M,3.0,8/8/1971,321.0,F,96.0,2,STNWG,4.4,47,1,0.10742931792814092,0.8925706820718591
6731,94745110,F,2.0,6/24/1989,693.0,C,136.5,4,HBACK,0.429,29,0,0.5329321919877512,0.46706780801224884
6732,53113001,F,3.0,6/7/1975,817.0,A,96.1,4,STNWG,1.716,43,0,0.7807843079854654,0.21921569201453464
6733,53439371,F,2.0,5/21/1988,506.0,D,86.2,4,UTE,1.254,30,1,0.32647823592146874,0.6735217640785313
6735,74451070,F,2.0,5/8/1984,544.0,C,88.5,3,SEDAN,1.023,34,1,0.41711053018269695,0.582889469817303
6737,55595703,M,3.0,7/6/1976,655.0,D,123.2,1,STNWG,5.17,42,1,0.4624609523321346,0.5375390476678654
6738,57156491,F,2.0,6/10/1984,705.0,F,116.0,3,HDTOP,1.848,34,0,0.5938778163830385,0.40612218361696145
6739,80485150,M,2.0,5/18/1981,606.0,B,145.8,4,SEDAN,1.804,37,1,0.3406179357084458,0.6593820642915542
6740,36429427,M,2.0,5/18/1986,655.0,A,70.3,1,SEDAN,2.53,32,0,0.6500135606680644,0.34998643933193563
6741,49495836,M,2.0,8/31/1989,473.0,B,141.0,2,SEDAN,1.551,29,1,0.21552622655426112,0.7844737734457389
6742,97120902,F,4.0,12/30/1967,650.0,A,66.9,4,SEDAN,0.913,51,0,0.6385183175343428,0.36148168246565715
6743,82566985,F,2.0,10/7/1988,347.0,D,50.7,3,STNWG,3.839,30,1,0.16307101746348251,0.8369289825365175
6744,42753351,F,4.0,11/6/1967,639.0,B,141.8,3,STNWG,3.52,51,1,0.39617229545019184,0.6038277045498082
6746,20935146,F,3.0,5/27/1974,440.0,A,91.1,3,SEDAN,1.947,44,1,0.24721675306112567,0.7527832469388743
6747,93459612,F,3.0,10/17/1975,400.0,E,10.5,1,TRUCK,3.872,43,1,0.3518856050625987,0.6481143949374013
6748,51765530,F,4.0,10/10/1960,570.0,D,114.3,1,SEDAN,2.948,58,1,0.426994024222083,0.573005975777917
6749,44701622,F,3.0,9/18/1972,672.0,A,80.1,4,SEDAN,0.88,46,0,0.6382243183744414,0.36177568162555857
6750,82060406,F,3.0,11/6/1978,779.0,C,144.0,3,SEDAN,1.067,40,0,0.6737912936491732,0.3262087063508267
6751,80771723,F,2.0,4/28/1989,504.0,C,109.5,2,STNWG,3.388,29,1,0.2699281156132082,0.7300718843867918
6752,40318743,M,3.0,11/11/1978,771.0,A,117.0,1,HBACK,1.573,40,0,0.7493580921666497,0.2506419078333503
6753,86749093,F,6.0,8/18/1941,781.0,D,94.1,2,HBACK,2.024,77,0,0.8026587515310374,0.1973412484689626
6754,16878106,M,3.0,1/20/1978,618.0,C,141.0,1,STNWG,7.392,40,1,0.3017251766305695,0.6982748233694305
6755,41825997,M,4.0,8/1/1970,647.0,C,133.5,1,HBACK,1.507,48,0,0.5384412105264694,0.4615587894735306
6756,80598422,M,4.0,8/18/1968,549.0,A,74.1,2,HBACK,1.914,50,1,0.4809838712407343,0.5190161287592657
6757,10005282,F,3.0,12/31/1977,536.0,C,127.5,2,SEDAN,7.678,41,1,0.19840074083443016,0.8015992591655698
6758,29900694,F,2.0,3/16/1988,757.0,B,121.3,4,HBACK,1.111,30,0,0.6529319124656221,0.34706808753437784
6759,31774043,F,4.0,6/27/1964,781.0,C,124.5,1,SEDAN,2.904,54,0,0.731761246507094,0.2682387534929061
6760,73799574,M,5.0,6/24/1955,406.0,A,50.7,3,SEDAN,1.738,63,1,0.3031776210621048,0.6968223789378952
6761,91771036,M,2.0,3/22/1985,601.0,B,125.2,2,HBACK,2.266,33,1,0.41407325099282133,0.5859267490071787
6762,64253282,M,4.0,12/18/1964,312.0,C,148.5,2,HBACK,1.21,54,1,0.09302758009931622,0.9069724199006838
6763,38731245,F,5.0,10/20/1951,729.0,D,79.3,3,STNWG,2.53,67,0,0.7268570358397406,0.27314296416025935
6764,68593325,F,5.0,11/4/1955,611.0,A,96.2,3,HBACK,1.067,63,0,0.5442700065571435,0.4557299934428565
6765,90149802,M,6.0,12/8/1941,721.0,C,121.5,2,SEDAN,2.046,77,0,0.6758254932607137,0.3241745067392863
6766,50620597,F,3.0,10/27/1974,689.0,B,145.3,4,SEDAN,0.561,44,0,0.519765266571593,0.4802347334284069
6767,28379159,M,3.0,8/19/1976,629.0,A,95.3,4,SEDAN,1.254,42,0,0.5174625728896468,0.4825374271103532
6768,49690369,M,6.0,8/14/1939,825.0,C,135.0,2,SEDAN,1.914,79,0,0.7900166660985383,0.2099833339014617
6769,38511062,F,2.0,11/25/1987,344.0,A,80.0,3,SEDAN,1.408,31,1,0.1611479077046436,0.8388520922953564
6770,93042408,F,1.0,5/11/1998,653.0,D,123.2,4,STNWG,1.749,20,1,0.4487193851434331,0.5512806148565669
6771,58268995,F,2.0,6/7/1981,689.0,F,128.0,3,SEDAN,1.463,37,0,0.5540333888006448,0.44596661119935527
6772,30370988,F,4.0,10/30/1965,693.0,C,132.0,4,SEDAN,0.913,53,0,0.5591618145924688,0.4408381854075311
6773,28656163,F,6.0,11/25/1937,827.0,A,85.1,2,HBACK,1.155,81,0,0.8720018471467996,0.12799815285320043
6774,36692729,F,3.0,1/3/1974,784.0,B,98.5,3,STNWG,2.717,44,0,0.7360062945196935,0.2639937054803066
6775,24005806,M,1.0,2/23/1990,460.0,D,98.3,2,STNWG,3.74,28,1,0.22668802149898182,0.7733119785010182
6776,14411294,F,4.0,9/4/1969,722.0,B,142.3,2,HBACK,1.452,49,0,0.6156514689372302,0.3843485310627698
6777,32316690,M,4.0,7/10/1969,776.0,A,109.7,1,COUPE,9.196,49,0,0.5874802551239857,0.4125197448760142
6778,49461551,F,4.0,10/29/1966,651.0,C,142.5,4,SEDAN,0.88,52,1,0.4636725076182471,0.5363274923817529
6780,47877032,F,4.0,4/28/1969,363.0,D,98.6,4,SEDAN,1.331,49,1,0.15252470085376235,0.8474752991462376
6782,97341956,F,1.0,11/27/1990,743.0,D,87.7,1,STNWG,3.4419,28,0,0.7136552521298554,0.2863447478701446
6783,21238950,M,4.0,8/22/1961,573.0,B,150.7,2,RDSTR,3.509,57,1,0.30856269981377127,0.6914373001862287
6784,94559667,M,3.0,3/20/1979,757.0,C,133.5,4,STNWG,1.518,39,0,0.6250904653797238,0.3749095346202762
6785,31716966,F,2.0,5/10/1987,686.0,F,78.0,3,SEDAN,1.155,31,0,0.6650685379282025,0.33493146207179747
6786,87623600,M,3.0,10/5/1976,646.0,F,140.0,3,STNWG,3.179,42,1,0.4104698630353426,0.5895301369646574
6787,44203673,F,3.0,6/23/1971,729.0,A,102.2,1,STNWG,4.972,47,0,0.6445208096591016,0.35547919034089837
6788,32848666,M,1.0,5/25/1999,539.0,D,133.9,1,UTE,3.938,19,1,0.26904053858610666,0.7309594614138933
6790,46183698,F,2.0,1/27/1984,847.0,E,7.5,1,STNWG,3.509,34,0,0.9172017156039876,0.08279828439601243
6791,45121891,F,2.0,6/29/1989,837.0,C,130.5,3,HBACK,1.199,29,0,0.763804348454102,0.23619565154589806
6792,41292854,F,4.0,8/3/1961,400.0,B,86.3,1,HBACK,1.7149,57,1,0.264746295223792,0.735253704776208
6793,67274319,M,5.0,4/10/1951,804.0,A,90.6,4,STNWG,1.738,67,0,0.794580883563432,0.2054191164365679
6795,29659457,M,2.0,4/13/1982,638.0,C,96.0,3,STNWG,2.948,36,0,0.5016497591278827,0.4983502408721173
6796,46331083,M,6.0,1/24/1942,811.0,C,148.5,2,HBACK,1.353,76,0,0.7598215615261561,0.24017843847384385
6797,35769693,F,2.0,12/22/1988,464.0,B,120.1,3,SEDAN,1.892,30,1,0.2148391344387054,0.7851608655612946
6798,31493798,F,5.0,8/1/1954,764.0,A,52.6,4,SEDAN,0.407,64,0,0.831008013996878,0.16899198600312204
6799,14304294,F,5.0,1/1/1952,708.0,C,105.0,4,SEDAN,0.781,66,0,0.6634251912459301,0.33657480875406987
6800,80203580,F,2.0,8/22/1980,538.0,D,126.2,3,STNWG,3.509,38,1,0.2671216809206174,0.7328783190793826
6801,30020626,F,4.0,10/20/1966,770.0,C,141.0,3,HDTOP,1.771,52,0,0.66182060723774,0.33817939276225994
6802,51560738,F,2.0,7/25/1986,585.0,F,106.0,2,STNWG,4.4,32,1,0.37217796828689265,0.6278220317131074
6803,90788450,M,3.0,6/20/1976,762.0,C,145.5,3,STNWG,3.366,42,0,0.5838695582482869,0.41613044175171304
6804,62907885,F,2.0,5/12/1983,678.0,B,128.9,4,HBACK,0.583,35,0,0.529154544290438,0.47084545570956204
6805,19806639,M,2.0,2/28/1986,637.0,C,142.5,2,TRUCK,2.805,32,1,0.4154747452030543,0.5845252547969457
6806,96335559,M,2.0,7/1/1981,664.0,B,120.9,3,STNWG,2.981,37,1,0.485283106734841,0.514716893265159
